Readability,Target,rho,p
n_sentences,cites,0.11379158577235698,3.945502263687747e-07
n_sentences,TNCSI,0.12351656572188557,3.624897203979195e-08
n_sentences,TNCSI_SP,0.10298567200778337,4.491300678817785e-06
n_sentences,Ref_num,0.11016541396147253,9.156691327282848e-07
n_sentences,RQM,0.06207476118890867,0.005775235048517566
n_sentences,SMP,0.033893241082838504,0.13203914251191007
n_sentences,ARQ,0.0874712137244636,9.889240009423937e-05
n_sentences,OA,0.060569600396466514,0.007076503256100474
n_sentences,is_practical,0.048518585218566036,0.031031829975694692
n_sentences,new_task,0.04081306178897844,0.0697025172646385
n_sentences,new_dataset,0.035527008515166235,0.11439260636621036
n_sentences,SOTA,0.08996516327011815,6.208476060686463e-05
n_sentences,is_broad,-0.03131268816474775,0.16411054495271776
n_words,cites,0.1249590486586124,2.503195089942197e-08
n_words,TNCSI,0.13291381719239825,3.012655356047742e-09
n_words,TNCSI_SP,0.12317476155229845,3.954866831652108e-08
n_words,Ref_num,0.19742422778043722,8.16760037668738e-19
n_words,RQM,0.05889947387665175,0.008823206158105347
n_words,SMP,0.021854707809007456,0.33155249018428157
n_words,ARQ,0.07747989664198543,0.0005665194740797058
n_words,OA,0.006699723832451571,0.7659836693417115
n_words,is_practical,-0.03496834181185034,0.12020538674539157
n_words,new_task,0.03795938034925555,0.09161892598379594
n_words,new_dataset,-0.0033699184013073575,0.8809965786059004
n_words,SOTA,0.0707122890300625,0.0016593531212270782
n_words,is_broad,-0.02512954122436722,0.2641938840908068
n_characters,cites,0.1356876201438326,1.3969938071775565e-09
n_characters,TNCSI,0.13618414462144113,1.2154362001418595e-09
n_characters,TNCSI_SP,0.12976665634842235,7.069729061875812e-09
n_characters,Ref_num,0.22866755907082337,7.418429502532926e-25
n_characters,RQM,0.05965433635453006,0.007990945648646625
n_characters,SMP,0.0068877258057104054,0.7596163690149924
n_characters,ARQ,0.07120349165541781,0.0015392976651239319
n_characters,OA,0.014221641022553468,0.527507471840222
n_characters,is_practical,-0.06188700211700374,0.005924844476956419
n_characters,new_task,0.038504375954847736,0.08705222187104893
n_characters,new_dataset,-0.021727802729280234,0.3343685893852456
n_characters,SOTA,0.06155007633320013,0.006202087177615634
n_characters,is_broad,-0.010124205912666351,0.6528761517006607
n_syllables,cites,0.12698720175699504,1.4768137034213341e-08
n_syllables,TNCSI,0.13025784807348495,6.1966808258964905e-09
n_syllables,TNCSI_SP,0.12567910070925303,2.077522384498197e-08
n_syllables,Ref_num,0.21980238788982703,4.8042459290846054e-23
n_syllables,RQM,0.04740765239279191,0.03509792584651929
n_syllables,SMP,0.02262032640492497,0.31488910888304156
n_syllables,ARQ,0.06398920906497575,0.0044330748838814
n_syllables,OA,0.00791405574193493,0.7251530745306123
n_syllables,is_practical,-0.06363472317301842,0.004657956960834835
n_syllables,new_task,0.03417345959259656,0.12887114960255808
n_syllables,new_dataset,-0.021888439114308232,0.33080655739908194
n_syllables,SOTA,0.051918348696315626,0.021000129009434806
n_syllables,is_broad,-0.011249238081978809,0.6172489989984588
n_polysyllables,cites,0.1063256799967848,2.1706075985483876e-06
n_polysyllables,TNCSI,0.09927704808682346,9.814582187370547e-06
n_polysyllables,TNCSI_SP,0.10877053139067518,1.257110534509267e-06
n_polysyllables,Ref_num,0.20107068257613706,1.8018501236378116e-19
n_polysyllables,RQM,0.005191695165608732,0.817596117838671
n_polysyllables,SMP,0.037294909094365974,0.09744487639766418
n_polysyllables,ARQ,0.019273598995854437,0.39183645468076
n_polysyllables,OA,0.016006973973904142,0.4769969502346254
n_polysyllables,is_practical,-0.07767155356649759,0.0005488460344501279
n_polysyllables,new_task,0.04546385884967103,0.04330714492595108
n_polysyllables,new_dataset,-0.008119428377278259,0.7183205930254024
n_polysyllables,SOTA,0.02502930163092329,0.2661045120648465
n_polysyllables,is_broad,0.011639480483576938,0.6050927185534897
ARI,cites,0.011854662099742985,0.5984358858707224
ARI,TNCSI,-0.005885812178430225,0.7937268940459661
ARI,TNCSI_SP,0.0030137909403667716,0.8934933268119438
ARI,Ref_num,0.11728208436312336,1.711661879505228e-07
ARI,RQM,-0.012736509666392273,0.5715087777872411
ARI,SMP,-0.04583065375206976,0.041644468459967096
ARI,ARQ,-0.041240504053883374,0.06682462263898528
ARI,OA,-0.03881869945379213,0.08450301356094263
ARI,is_practical,-0.1294215249767314,7.753494959900041e-09
ARI,new_task,-0.021031947192506135,0.3500828836043167
ARI,new_dataset,-0.07490628864041797,0.0008612324330991162
ARI,SOTA,-0.033942583185180765,0.13147697672962866
ARI,is_broad,0.03296258769121191,0.14299430114875564
SMOG,cites,-0.016582594113724078,0.46129424757712034
SMOG,TNCSI,-0.028067162798095534,0.21235939164036463
SMOG,TNCSI_SP,-0.0061235406997181795,0.7855948819788503
SMOG,Ref_num,0.07314559567571255,0.0011387806061511046
SMOG,RQM,-0.04933964174085781,0.02829263863145866
SMOG,SMP,0.005030423722442508,0.8231670627833658
SMOG,ARQ,-0.06081886392397794,0.006844300696442736
SMOG,OA,-0.04396778654461949,0.050680636009313614
SMOG,is_practical,-0.11839905490494759,1.3035511149546566e-07
SMOG,new_task,-0.0054743356734932936,0.8078549437037246
SMOG,new_dataset,-0.04013294543138687,0.07449059388053995
SMOG,SOTA,-0.05049590942058858,0.02478951805839233
SMOG,is_broad,0.03790413876109925,0.09209235909472768
Flesch_Kincaid_Grade,cites,-0.009145207966971864,0.6845397683711797
Flesch_Kincaid_Grade,TNCSI,-0.023161509024221597,0.30344815577889506
Flesch_Kincaid_Grade,TNCSI_SP,-0.00766442761226891,0.7334873656500939
Flesch_Kincaid_Grade,Ref_num,0.10309104520405556,4.390913018618009e-06
Flesch_Kincaid_Grade,RQM,-0.04018022622088853,0.07414926854712858
Flesch_Kincaid_Grade,SMP,-0.01169127128673361,0.6034874954245395
Flesch_Kincaid_Grade,ARQ,-0.057948499092861844,0.009981350642037047
Flesch_Kincaid_Grade,OA,-0.05110912241177844,0.023088848628993096
Flesch_Kincaid_Grade,is_practical,-0.13210970540310563,3.7534640169160615e-09
Flesch_Kincaid_Grade,new_task,-0.027916108577698894,0.2148313486663911
Flesch_Kincaid_Grade,new_dataset,-0.07519634958475394,0.0008220350868001461
Flesch_Kincaid_Grade,SOTA,-0.05115278443229598,0.022971714319532547
Flesch_Kincaid_Grade,is_broad,0.03564225031861079,0.11322151015763782
Flesch_Reading_Ease,cites,0.0016459796089918852,0.9417096706934367
Flesch_Reading_Ease,TNCSI,0.013944958984472683,0.5355723490351405
Flesch_Reading_Ease,TNCSI_SP,0.0014170543972850942,0.9498052139914539
Flesch_Reading_Ease,Ref_num,-0.11731386525204669,1.6985067137069095e-07
Flesch_Reading_Ease,RQM,0.047908878083840895,0.03321032839124908
Flesch_Reading_Ease,SMP,-0.012134633333769719,0.5898248036731608
Flesch_Reading_Ease,ARQ,0.05456532276949773,0.015273747737267572
Flesch_Reading_Ease,OA,0.028393532201764663,0.2070886992169184
Flesch_Reading_Ease,is_practical,0.13644511621761923,1.12944682043063e-09
Flesch_Reading_Ease,new_task,0.026823024999793464,0.23333850445919935
Flesch_Reading_Ease,new_dataset,0.07423126560437511,0.0009592512103900087
Flesch_Reading_Ease,SOTA,0.055794721532631784,0.013117534584726961
Flesch_Reading_Ease,is_broad,-0.03954559436972007,0.07883864722088438
Coleman_Liau,cites,0.05072986009592083,0.024128303919384284
Coleman_Liau,TNCSI,0.02831472953799075,0.20835254877549073
Coleman_Liau,TNCSI_SP,0.030188817068908382,0.17978524734720416
Coleman_Liau,Ref_num,0.14639048238758776,6.213147934256885e-11
Coleman_Liau,RQM,0.0055376949586150035,0.8056752938299383
Coleman_Liau,SMP,-0.044845043599962615,0.046239206075307245
Coleman_Liau,ARQ,-0.016849781709491436,0.4541047139444533
Coleman_Liau,OA,0.010904859151404978,0.6280644949996659
Coleman_Liau,is_practical,-0.11733498183425169,1.689819929688129e-07
Coleman_Liau,new_task,-0.011522686566084213,0.6087196713152716
Coleman_Liau,new_dataset,-0.07233718700107959,0.0012920943468007365
Coleman_Liau,SOTA,-0.01564537142315293,0.4870089409372189
Coleman_Liau,is_broad,0.0381828987322595,0.08972324138035861
Gunning_Fog,cites,-0.015182057663724616,0.5000011018390491
Gunning_Fog,TNCSI,-0.028314003492913478,0.20836421911917438
Gunning_Fog,TNCSI_SP,-0.0068637668271427045,0.7604269235162491
Gunning_Fog,Ref_num,0.07119028166224083,0.001542418882639568
Gunning_Fog,RQM,-0.053186392043137014,0.01805779984858715
Gunning_Fog,SMP,0.007021349787295737,0.7551006062104009
Gunning_Fog,ARQ,-0.06486613440140988,0.003918397662070228
Gunning_Fog,OA,-0.046874080181932884,0.03720715232394197
Gunning_Fog,is_practical,-0.11642742762877237,2.104734804080057e-07
Gunning_Fog,new_task,-0.004090568212952726,0.8558020425887213
Gunning_Fog,new_dataset,-0.03761555407867925,0.09459760882416737
Gunning_Fog,SOTA,-0.05135812291039082,0.022427733210588833
Gunning_Fog,is_broad,0.03985654749932053,0.07651169426207599
