Readability,Target,rho,p
n_sentences,cites,0.10885361693622958,5.590273318770219e-10
n_sentences,TNCSI,0.10219756136425043,5.874221239350566e-09
n_sentences,TNCSI_SP,0.10520578020117784,2.065565467607755e-09
n_sentences,Ref_num,0.11399296101634779,8.234901424809507e-11
n_sentences,RQM,0.05794503977364308,0.0009870967397924075
n_sentences,SMP,0.01294404221220566,0.4621677511648655
n_sentences,ARQ,0.07530769774379556,1.8378313161092296e-05
n_sentences,OA,0.09811276314039798,2.316756540728169e-08
n_sentences,is_practical,0.05229965732657919,0.0029512094304519993
n_sentences,new_task,0.05654457734449137,0.0013070229489506985
n_sentences,new_dataset,0.044939600008557255,0.010650475176942035
n_sentences,SOTA,0.12069567267670316,5.945140404454238e-12
n_sentences,is_broad,-0.02834092596454645,0.10736448654732388
n_words,cites,0.11519528653198843,5.1955582095489054e-11
n_words,TNCSI,0.11482624373412176,5.987535825297512e-11
n_words,TNCSI_SP,0.12123372164122084,4.78338949124402e-12
n_words,Ref_num,0.19998361308033008,1.748882831440535e-30
n_words,RQM,0.04297313678345713,0.01460207600796164
n_words,SMP,0.013187868545949135,0.4537766275861417
n_words,ARQ,0.05633019064409643,0.0013636976058720232
n_words,OA,0.026186108441983335,0.13683372429989116
n_words,is_practical,-0.022775056149534876,0.19571961087271111
n_words,new_task,0.03455294430088837,0.04961451453762621
n_words,new_dataset,0.0028391500771503477,0.871880318676022
n_words,SOTA,0.08816991322574902,5.220462253738614e-07
n_words,is_broad,-0.03220831473692232,0.06725281693885851
n_characters,cites,0.12631576017518648,5.851613556150008e-13
n_characters,TNCSI,0.12087988852344621,5.519243051826798e-12
n_characters,TNCSI_SP,0.1302272743173788,1.0953586390626605e-13
n_characters,Ref_num,0.23263990162090564,6.151446285385145e-41
n_characters,RQM,0.049023434507064076,0.005331044611624914
n_characters,SMP,-0.0010836834764540026,0.9509166402599462
n_characters,ARQ,0.05722931278895663,0.0011402383096615553
n_characters,OA,0.03478105003918344,0.04812747034265267
n_characters,is_practical,-0.049382911384924795,0.005004020037373666
n_characters,new_task,0.02575214095518348,0.14346104010330865
n_characters,new_dataset,-0.016572712821192832,0.3464831766784836
n_characters,SOTA,0.08576927506186685,1.0560968159954305e-06
n_characters,is_broad,-0.020627629714767445,0.2412688268599865
n_syllables,cites,0.11707280296807271,2.506933126026512e-11
n_syllables,TNCSI,0.11497388673774143,5.6574509967929636e-11
n_syllables,TNCSI_SP,0.12541611419067145,8.541187853518413e-13
n_syllables,Ref_num,0.2264920524580064,7.735343101985934e-39
n_syllables,RQM,0.0360872561095562,0.04031501929766385
n_syllables,SMP,0.01420679507174222,0.4196554191413875
n_syllables,ARQ,0.049580765324189126,0.0048318676415983015
n_syllables,OA,0.02710872516230993,0.12353094419894262
n_syllables,is_practical,-0.05140939848406981,0.0034767567402472894
n_syllables,new_task,0.02633223770542359,0.13465606278038061
n_syllables,new_dataset,-0.012075021735403776,0.4927674176265818
n_syllables,SOTA,0.07701690774209738,1.1800306452459934e-05
n_syllables,is_broad,-0.02140980551804708,0.22388385224327303
n_polysyllables,cites,0.10115766829691202,8.37315556616575e-09
n_polysyllables,TNCSI,0.10039130996338408,1.0848269314269993e-08
n_polysyllables,TNCSI_SP,0.11373120910482251,9.097694605030518e-11
n_polysyllables,Ref_num,0.2155405197420737,2.9941915311051073e-35
n_polysyllables,RQM,0.009287151209061971,0.5978166867261892
n_polysyllables,SMP,0.03381517234950662,0.054690289395072554
n_polysyllables,ARQ,0.0271507316332756,0.12295018480084076
n_polysyllables,OA,0.030652718759459036,0.08158655158200998
n_polysyllables,is_practical,-0.06603544455637794,0.00017329761248644355
n_polysyllables,new_task,0.027790419044545083,0.11436717843213973
n_polysyllables,new_dataset,-0.007107189145542723,0.6864261982298915
n_polysyllables,SOTA,0.059453851588835836,0.0007245814557072102
n_polysyllables,is_broad,-0.0028819466232030606,0.8699661327355563
ARI,cites,0.003418699720552299,0.8460266921838167
ARI,TNCSI,-0.005769867367647159,0.7431049282441853
ARI,TNCSI_SP,-0.00030844200761440544,0.9860216080922821
ARI,Ref_num,0.11517076497469521,5.2448419695026014e-11
ARI,RQM,-0.02340242356573304,0.18368527704720017
ARI,SMP,-0.01719412075021974,0.32869906816501093
ARI,ARQ,-0.03629480265041888,0.0391784860970992
ARI,OA,-0.06670581557185169,0.0001486773553544021
ARI,is_practical,-0.12244372173297463,2.923222433026042e-12
ARI,new_task,-0.0548416124591935,0.0018240724740462965
ARI,new_dataset,-0.08376357833640587,1.8760170313799633e-06
ARI,SOTA,-0.043273962259935565,0.013924233821010646
ARI,is_broad,0.02674319524310994,0.1286753190233323
SMOG,cites,-0.021347937734974863,0.22522544601803693
SMOG,TNCSI,-0.016800077914077973,0.33990639106920795
SMOG,TNCSI_SP,-0.00792525664684321,0.652580809053005
SMOG,Ref_num,0.08396837181352965,1.7701618916053598e-06
SMOG,RQM,-0.05693909094321468,0.0012083709920531253
SMOG,SMP,0.033869332991129326,0.05430349653381151
SMOG,ARQ,-0.051107092886955974,0.003673725548842879
SMOG,OA,-0.07239866287331775,3.824829709587839e-05
SMOG,is_practical,-0.10953507752509034,4.3581701915774677e-10
SMOG,new_task,-0.032860683799599374,0.06189233586427012
SMOG,new_dataset,-0.046604422876521945,0.008080750738178127
SMOG,SOTA,-0.052317540754832435,0.0029414375661859747
SMOG,is_broad,0.02133262446643783,0.2255583962247003
Flesch_Kincaid_Grade,cites,-0.01841386373477989,0.295543353871199
Flesch_Kincaid_Grade,TNCSI,-0.020561090406473397,0.24279044167979222
Flesch_Kincaid_Grade,TNCSI_SP,-0.012818026311330506,0.46653820657053735
Flesch_Kincaid_Grade,Ref_num,0.1030879200902732,4.324495613019425e-09
Flesch_Kincaid_Grade,RQM,-0.0516749383872692,0.003311720909599723
Flesch_Kincaid_Grade,SMP,0.018379089743112625,0.2964564523282828
Flesch_Kincaid_Grade,ARQ,-0.052290662202942,0.002956135730473011
Flesch_Kincaid_Grade,OA,-0.08018284319756953,5.068905067038972e-06
Flesch_Kincaid_Grade,is_practical,-0.1256885281108499,7.619191059868195e-13
Flesch_Kincaid_Grade,new_task,-0.053168611732133345,0.0025091437758580854
Flesch_Kincaid_Grade,new_dataset,-0.07658872832026326,1.3196853737665133e-05
Flesch_Kincaid_Grade,SOTA,-0.05944673945620643,0.0007256500808933876
Flesch_Kincaid_Grade,is_broad,0.026805469602040898,0.12778731472501026
Flesch_Reading_Ease,cites,0.007495611872126524,0.6702726123755721
Flesch_Reading_Ease,TNCSI,0.006970583469577715,0.6921419830138296
Flesch_Reading_Ease,TNCSI_SP,-0.0006329941428180743,0.9713178260149866
Flesch_Reading_Ease,Ref_num,-0.12324046595823852,2.1080549567985758e-12
Flesch_Reading_Ease,RQM,0.048137468316035686,0.006220909176844562
Flesch_Reading_Ease,SMP,-0.032284959016127344,0.06660387795244922
Flesch_Reading_Ease,ARQ,0.03896188913328915,0.026831180000297838
Flesch_Reading_Ease,OA,0.04121904886979013,0.019163671860736992
Flesch_Reading_Ease,is_practical,0.13204302640651322,4.9453967474744563e-14
Flesch_Reading_Ease,new_task,0.052294295608495266,0.0029541449450275524
Flesch_Reading_Ease,new_dataset,0.07595173913762553,1.5569428830983533e-05
Flesch_Reading_Ease,SOTA,0.04856950553199078,0.005771503398399964
Flesch_Reading_Ease,is_broad,-0.03371082012282326,0.05544200612625007
Coleman_Liau,cites,0.04638958316286078,0.008377759618506224
Coleman_Liau,TNCSI,0.033800848374338645,0.054792968454733186
Coleman_Liau,TNCSI_SP,0.03713400089106759,0.03485629223402914
Coleman_Liau,Ref_num,0.15103018282478511,6.221808335925139e-18
Coleman_Liau,RQM,0.019131551838598663,0.2771184011892211
Coleman_Liau,SMP,-0.03705581164772659,0.03524102172464492
Coleman_Liau,ARQ,0.008345282210685406,0.6354718212145682
Coleman_Liau,OA,0.016202038214225462,0.35737773489545
Coleman_Liau,is_practical,-0.11899026657181097,1.176814006664563e-11
Coleman_Liau,new_task,-0.0494669821033601,0.004930204059655493
Coleman_Liau,new_dataset,-0.08670579047354947,8.040490954694041e-07
Coleman_Liau,SOTA,-0.0026009209636393194,0.882549135226028
Coleman_Liau,is_broad,0.04070179718987884,0.020727387180508046
Gunning_Fog,cites,-0.021033965238893684,0.2321223678713999
Gunning_Fog,TNCSI,-0.016275975226186516,0.3551876014246772
Gunning_Fog,TNCSI_SP,-0.008487677373792208,0.6297148874498099
Gunning_Fog,Ref_num,0.08175259171097529,3.2949436328426477e-06
Gunning_Fog,RQM,-0.057432387051724224,0.0010946945409728648
Gunning_Fog,SMP,0.035730109331493135,0.04233619206041957
Gunning_Fog,ARQ,-0.051556020231882285,0.0033847273911085836
Gunning_Fog,OA,-0.07279402171110082,3.467602609828608e-05
Gunning_Fog,is_practical,-0.10723585733352758,1.003426899714817e-09
Gunning_Fog,new_task,-0.03235613450038421,0.06600586716101194
Gunning_Fog,new_dataset,-0.042099603582036974,0.016737927795863857
Gunning_Fog,SOTA,-0.052235015000939446,0.0029867787486532412
Gunning_Fog,is_broad,0.023381809317460332,0.18407179590371803
