Component,Target,rho,p,n
Quality & Reliability,cites,-0.008989119178647724,0.609179166892903,3237
Quality & Reliability,TNCSI,0.0058793877497488834,0.7380933270914369,3237
Quality & Reliability,TNCSI_SP,0.03753145546302591,0.03273927492277401,3237
Quality & Reliability,Ref_num,0.050433283484070855,0.004103398198151749,3237
Quality & Reliability,RQM,-0.008947423831406495,0.6108405283352871,3237
Quality & Reliability,SMP,0.02009559537960523,0.2530363162578724,3237
Quality & Reliability,ARQ,0.00418674037513277,0.8117941293698263,3237
Quality & Reliability,OA,0.020036133677993725,0.2544435190385427,3237
Quality & Reliability,is_practical,0.011055103658810017,0.5295111537983402,3237
Quality & Reliability,new_task,0.01218578217620271,0.4882696147013901,3237
Quality & Reliability,new_dataset,0.012647599487516925,0.471936717124815,3237
Quality & Reliability,SOTA,0.047734583214464714,0.006600781400986002,3237
Quality & Reliability,is_broad,-0.02536886708866613,0.14901277879041538,3237
Accessibility & Understandability,cites,0.0852257834549927,1.198690196971784e-06,3237
Accessibility & Understandability,TNCSI,0.08672632156072724,7.745628187775841e-07,3237
Accessibility & Understandability,TNCSI_SP,0.12265396115577487,2.521364222665325e-12,3237
Accessibility & Understandability,Ref_num,0.13129797573265145,6.39381820465235e-14,3237
Accessibility & Understandability,RQM,0.06054410740867224,0.0005679688879239751,3237
Accessibility & Understandability,SMP,-0.036744386964647865,0.03657675651827827,3237
Accessibility & Understandability,ARQ,0.054819167617561095,0.0018081522790765958,3237
Accessibility & Understandability,OA,0.11289873409683013,1.1833341285152534e-10,3237
Accessibility & Understandability,is_practical,0.11819529954396386,1.5225037327737944e-11,3237
Accessibility & Understandability,new_task,0.05104820036613411,0.003670872986668582,3237
Accessibility & Understandability,new_dataset,0.04566421901801373,0.00936589779297511,3237
Accessibility & Understandability,SOTA,0.20188246069776922,4.0615066757676515e-31,3237
Accessibility & Understandability,is_broad,-0.046666448712915226,0.00791928068819398,3237
Novelty & Engagement,cites,-0.05671155922824703,0.0012468710902823886,3237
Novelty & Engagement,TNCSI,-0.03047541606453,0.08298539141520717,3237
Novelty & Engagement,TNCSI_SP,-0.016941264393829716,0.33526456214505573,3237
Novelty & Engagement,Ref_num,-0.12781965377258706,2.8904816091479945e-13,3237
Novelty & Engagement,RQM,0.04962435189978464,0.0047427049044855675,3237
Novelty & Engagement,SMP,-0.006101617792170755,0.728577423857742,3237
Novelty & Engagement,ARQ,0.05708593912690291,0.0011569782650857534,3237
Novelty & Engagement,OA,0.08010183314834,5.044272273381646e-06,3237
Novelty & Engagement,is_practical,0.2674398996036146,3.863861403728663e-54,3237
Novelty & Engagement,new_task,0.03489666903129873,0.04711430569263041,3237
Novelty & Engagement,new_dataset,0.02824435265941206,0.10813070288726885,3237
Novelty & Engagement,SOTA,0.18191318323762543,1.7517028669976907e-25,3237
Novelty & Engagement,is_broad,-0.009862028114585258,0.5748701678258238,3237
