Readability,Target,rho,p
n_sentences,cites,0.10587308505443695,2.6347032742322443e-06
n_sentences,TNCSI,0.12020431872210101,9.416375408527154e-08
n_sentences,TNCSI_SP,0.09825501018850114,1.314319797508824e-05
n_sentences,Ref_num,0.10209894875630081,5.924411138441837e-06
n_sentences,RQM,0.06377428521119022,0.004735707360855904
n_sentences,SMP,0.03705359024462475,0.10101576784750371
n_sentences,ARQ,0.09111520492334267,5.352559378881188e-05
n_sentences,OA,0.049507468384396534,0.028398659862297265
n_sentences,is_practical,0.05103412660476492,0.02385801256670883
n_sentences,new_task,0.03726587920617149,0.09907570726100222
n_sentences,new_dataset,0.033321179068514256,0.14030400887688324
n_sentences,SOTA,0.08614529638164355,0.00013427548805765784
n_sentences,is_broad,-0.038409698222104924,0.08912860574039867
n_words,cites,0.12031260250487931,9.168128335236807e-08
n_words,TNCSI,0.13069900028906709,6.3402241699537945e-09
n_words,TNCSI_SP,0.12028039678964526,9.241292668509685e-08
n_words,Ref_num,0.19000306583705023,2.1791404370911653e-17
n_words,RQM,0.05949952142190847,0.008418436455864384
n_words,SMP,0.022485077803957802,0.31976176729456524
n_words,ARQ,0.07980853569311125,0.00040521665064920765
n_words,OA,0.0031202440599699993,0.8901998705953944
n_words,is_practical,-0.03345476942643026,0.13871976917812198
n_words,new_task,0.03487045702772778,0.12276639065754978
n_words,new_dataset,-0.0019926224452746543,0.9297487408745067
n_words,SOTA,0.06946769224171731,0.0020893980504334735
n_words,is_broad,-0.0279896138560647,0.21549175149752553
n_characters,cites,0.13113241347749685,5.6448370020215504e-09
n_characters,TNCSI,0.13476864393447233,2.098396275045728e-09
n_characters,TNCSI_SP,0.12604681732237727,2.154490284773013e-08
n_characters,Ref_num,0.22201034997949193,2.600831423897052e-23
n_characters,RQM,0.06093879865399943,0.00696186864525408
n_characters,SMP,0.0071128867101017896,0.7529863989508877
n_characters,ARQ,0.07412945601753276,0.0010224450295743444
n_characters,OA,0.009551595328745192,0.6725819994760176
n_characters,is_practical,-0.059975789399036514,0.007908803080119957
n_characters,new_task,0.03474564110803623,0.12411266813018053
n_characters,new_dataset,-0.02046622364567575,0.36515016820364976
n_characters,SOTA,0.061409665053460044,0.0065369966267177955
n_characters,is_broad,-0.01344673584615006,0.5518705465121434
n_syllables,cites,0.12223749905817657,5.67975211230467e-08
n_syllables,TNCSI,0.12880913001892227,1.0475772869172174e-08
n_syllables,TNCSI_SP,0.12255967711189934,5.238545872710369e-08
n_syllables,Ref_num,0.21246529685629092,1.9249585983354778e-21
n_syllables,RQM,0.04789649860394131,0.033978009174325675
n_syllables,SMP,0.023649264070856078,0.2953413298071492
n_syllables,ARQ,0.06643030320250876,0.0032571135786916756
n_syllables,OA,0.0030143327282269863,0.8939044329637889
n_syllables,is_practical,-0.06197925014725262,0.006054280701778627
n_syllables,new_task,0.030630492760096408,0.17525108922441948
n_syllables,new_dataset,-0.020549749812260317,0.36319609968860556
n_syllables,SOTA,0.05079425587382685,0.024526837794603247
n_syllables,is_broad,-0.014246292748540928,0.5284722259018106
n_polysyllables,cites,0.10127526346948679,7.0444507598456555e-06
n_polysyllables,TNCSI,0.09951727130973748,1.0149315565739591e-05
n_polysyllables,TNCSI_SP,0.10648085525850498,2.3063894568538875e-06
n_polysyllables,Ref_num,0.19466133149672823,3.4428062256697192e-18
n_polysyllables,RQM,0.005650817607292398,0.8025759339322276
n_polysyllables,SMP,0.0383755226128259,0.08941369564806972
n_polysyllables,ARQ,0.02230518072861447,0.3236498610084967
n_polysyllables,OA,0.008928817715165422,0.692805021607328
n_polysyllables,is_practical,-0.07624442887577275,0.0007294884149953489
n_polysyllables,new_task,0.04263998423392027,0.059105645397153565
n_polysyllables,new_dataset,-0.008351623095031799,0.7117456194677282
n_polysyllables,SOTA,0.025872293259345036,0.2522604547277862
n_polysyllables,is_broad,0.009157584950794563,0.685350036497183
ARI,cites,0.011430660476675774,0.6130317429003178
ARI,TNCSI,-0.005986357026267323,0.7911168326677939
ARI,TNCSI_SP,0.0013985556826737694,0.950660600202782
ARI,Ref_num,0.11637789013749403,2.3845950839871444e-07
ARI,RQM,-0.014090036148257063,0.5330049497022631
ARI,SMP,-0.0468065855442217,0.03826268293771017
ARI,ARQ,-0.04190797056170158,0.0635996167409815
ARI,OA,-0.036422963740533165,0.10695769158550224
ARI,is_practical,-0.12968908604674564,8.299105612718239e-09
ARI,new_task,-0.021265419269148968,0.34672225966376125
ARI,new_dataset,-0.07247289283841554,0.0013241787744142843
ARI,SOTA,-0.03019549203928518,0.18146322931472686
ARI,is_broad,0.03788056197928344,0.0936254556233281
SMOG,cites,-0.01834505051716387,0.4169522040580742
SMOG,TNCSI,-0.028592802331514754,0.2057607742647708
SMOG,TNCSI_SP,-0.006910396174782946,0.7597989899322903
SMOG,Ref_num,0.0708581136341316,0.0016954441296827582
SMOG,RQM,-0.05337263069093894,0.018123558524904455
SMOG,SMP,0.005901264840160542,0.7940186798605511
SMOG,ARQ,-0.0631187776182507,0.00518367694426696
SMOG,OA,-0.04293228689666585,0.05738628373066704
SMOG,is_practical,-0.11987172454533895,1.0220200451858718e-07
SMOG,new_task,-0.005307666103848142,0.8143390169454373
SMOG,new_dataset,-0.039193946428778464,0.08278517233865826
SMOG,SOTA,-0.04690330378313657,0.03786475248512099
SMOG,is_broad,0.041875032281427776,0.06380828761597662
Flesch_Kincaid_Grade,cites,-0.009859485552358417,0.6626697373653303
Flesch_Kincaid_Grade,TNCSI,-0.023820108349114414,0.29186554382631585
Flesch_Kincaid_Grade,TNCSI_SP,-0.00822407324703743,0.715955741418831
Flesch_Kincaid_Grade,Ref_num,0.10069829796910076,7.94662575988965e-06
Flesch_Kincaid_Grade,RQM,-0.04399210811226382,0.051497110977300066
Flesch_Kincaid_Grade,SMP,-0.010745541079162271,0.6344765087244142
Flesch_Kincaid_Grade,ARQ,-0.06029170565159994,0.007586167464629508
