Readability,Target,rho,p
n_sentences,cites,0.10881533314631345,5.464923263199385e-10
n_sentences,TNCSI,0.10233485751470414,5.42516623307101e-09
n_sentences,TNCSI_SP,0.10540662129369388,1.859250807310375e-09
n_sentences,Ref_num,0.11467944150224677,6.082323123680763e-11
n_sentences,RQM,0.05755635583094063,0.0010562972190876966
n_sentences,SMP,0.013072479634729758,0.4573190644535515
n_sentences,ARQ,0.07484424388945632,2.032840563079727e-05
n_sentences,OA,0.09859617810569082,1.9163327190225603e-08
n_sentences,is_practical,0.05180424582174885,0.0032054802951102792
n_sentences,new_task,0.05667837072391814,0.001259525072936682
n_sentences,new_dataset,0.0451032417363965,0.010298148945850275
n_sentences,SOTA,0.11968472213123088,8.536314285582864e-12
n_sentences,is_broad,-0.028224051609059525,0.10849371472367716
n_words,cites,0.11529866082007866,4.791977487847697e-11
n_words,TNCSI,0.11472625580058048,5.973924323125632e-11
n_words,TNCSI_SP,0.1206801363449102,5.71979196719224e-12
n_words,Ref_num,0.20070205339849484,9.486505702743237e-31
n_words,RQM,0.04251017309832891,0.015605550487761462
n_words,SMP,0.013886188351950352,0.429797393295991
n_words,ARQ,0.056068117722000085,0.0014214145398477192
n_words,OA,0.025849108834071183,0.14158918524875846
n_words,is_practical,-0.022837519576261837,0.19408180876086986
n_words,new_task,0.03436048700082528,0.05068404641377928
n_words,new_dataset,0.002658912919614911,0.8798392704500249
n_words,SOTA,0.08827647432471819,4.935960195251255e-07
n_words,is_broad,-0.032317315975014874,0.06607955986073692
n_characters,cites,0.12688714814851224,4.3733724892164366e-13
n_characters,TNCSI,0.12099133872803551,5.043396611597057e-12
n_characters,TNCSI_SP,0.13006454896723704,1.1159729968541809e-13
n_characters,Ref_num,0.2330171402895124,3.8458977277923556e-41
n_characters,RQM,0.04870582919801029,0.005591563069096663
n_characters,SMP,-0.0007180650296631961,0.9674348911018607
n_characters,ARQ,0.05694909634482815,0.0011933060098117084
n_characters,OA,0.03444571740236217,0.05011333718380953
n_characters,is_practical,-0.04950116514949924,0.004860764682428334
n_characters,new_task,0.025636480259517484,0.14489465892042505
n_characters,new_dataset,-0.01667050329654584,0.3431963275250627
n_characters,SOTA,0.08635802479419712,8.695020332319231e-07
n_characters,is_broad,-0.0206876326052389,0.23946587987295076
n_syllables,cites,0.11763545176011818,1.9265161591793157e-11
n_syllables,TNCSI,0.11510273781078925,5.1681987271991176e-11
n_syllables,TNCSI_SP,0.12520920740295158,8.874624384200943e-13
n_syllables,Ref_num,0.22687924023749204,4.884555866032259e-39
n_syllables,RQM,0.03581532474796141,0.04165639553018284
n_syllables,SMP,0.014603263518560033,0.40636128819854545
n_syllables,ARQ,0.04936324740395802,0.004980947587797865
n_syllables,OA,0.026715963250769116,0.12870980781762542
n_syllables,is_practical,-0.05155311088776626,0.003356968107702051
n_syllables,new_task,0.026209016004128997,0.13612653485354792
n_syllables,new_dataset,-0.012185927442408985,0.4883989240688792
n_syllables,SOTA,0.07763168071388947,9.850587649163648e-06
n_syllables,is_broad,-0.02148240872808178,0.22188730392859418
n_polysyllables,cites,0.1023855796412535,5.331408587782737e-09
n_polysyllables,TNCSI,0.10110271129940704,8.264446900977627e-09
n_polysyllables,TNCSI_SP,0.11447496725040715,6.578759715059856e-11
n_polysyllables,Ref_num,0.21534867451738676,2.9863510268853795e-35
n_polysyllables,RQM,0.009363785692723985,0.5944555991695553
n_polysyllables,SMP,0.033342193977192354,0.05793356770255037
n_polysyllables,ARQ,0.026806418280967102,0.12742006853868784
n_polysyllables,OA,0.030187241897653597,0.08603596778480788
n_polysyllables,is_practical,-0.06635584713064159,0.00015883716368248805
