Readability,Target,rho,p
n_sentences,cites,0.10442071251806921,3.5452844344211435e-09
n_sentences,TNCSI,0.09819038080470993,2.8553531071516168e-08
n_sentences,TNCSI_SP,0.10118971940339377,1.0622465690898911e-08
n_sentences,Ref_num,0.11088119187086436,3.573318317910607e-10
n_sentences,RQM,0.05840676993247262,0.0009800229622219025
n_sentences,SMP,0.013597309996132678,0.4432315264910691
n_sentences,ARQ,0.07579348920442894,1.8695306354807946e-05
n_sentences,OA,0.09470286093969801,8.696457238302175e-08
n_sentences,is_practical,0.05383224815216926,0.002384349817437421
n_sentences,new_task,0.05555170036499971,0.001719610165088103
n_sentences,new_dataset,0.046535131100031144,0.008654689688122136
n_sentences,SOTA,0.11712630321423852,3.4204768688519934e-11
n_sentences,is_broad,-0.0270696887193893,0.12684563307071192
n_words,cites,0.11039850729404312,4.2613551553242175e-10
n_words,TNCSI,0.1099562705164633,5.004130284928468e-10
n_words,TNCSI_SP,0.11601857072405215,5.234022889413613e-11
n_words,Ref_num,0.19486728974709125,1.3338893872838335e-28
n_words,RQM,0.04280785091339355,0.01573885483963841
n_words,SMP,0.014173674167775749,0.42414436462782035
n_words,ARQ,0.05681727490497911,0.0013443082205359612
n_words,OA,0.026495857539854097,0.13510095815868908
n_words,is_practical,-0.02276451154296443,0.1992153979887884
n_words,new_task,0.032820488174352055,0.06414806741261599
n_words,new_dataset,0.003691456850063895,0.8351109952214871
n_words,SOTA,0.08836763158601196,5.958431008892519e-07
n_words,is_broad,-0.03180809670023179,0.07281016180032876
n_characters,cites,0.1216966473708236,5.668996093401726e-12
n_characters,TNCSI,0.11667600109590237,4.068153869166691e-11
n_characters,TNCSI_SP,0.12501829754014673,1.471015444644609e-12
n_characters,Ref_num,0.22782290042170633,9.690477698440739e-39
n_characters,RQM,0.04940674198372765,0.005309955209731971
n_characters,SMP,-0.00038856305599707587,0.9825198057010642
n_characters,ARQ,0.058105587271494265,0.0010411156223069384
n_characters,OA,0.03438018493985634,0.05248056388762844
n_characters,is_practical,-0.04910850336573286,0.0055926378293044395
n_characters,new_task,0.02359760297445934,0.1832598812170519
