Readability,Target,rho,p
n_sentences,cites,0.10852456082596366,7.840554121257684e-10
n_sentences,TNCSI,0.09979379998797323,1.5959638870395508e-08
n_sentences,TNCSI_SP,0.10384377719754338,4.066353227236383e-09
n_sentences,Ref_num,0.11528698483718025,6.415393835944784e-11
n_sentences,RQM,0.053848212743168304,0.002336116393361163
n_sentences,SMP,0.015016363887122195,0.39630443580566543
n_sentences,ARQ,0.07198704807026278,4.6724188468335544e-05
n_sentences,OA,0.09865444580984674,2.322533108329908e-08
n_sentences,is_practical,0.05424824693853003,0.0021662155205367946
n_sentences,new_task,0.05931224415130977,0.0007989008570912178
n_sentences,new_dataset,0.043141788625800793,0.014769676882887606
n_sentences,SOTA,0.12241983364428494,3.8948537776449806e-12
n_sentences,is_broad,-0.027337467391055265,0.12248368511189686
n_words,cites,0.11384383557303304,1.1082393677897496e-10
n_words,TNCSI,0.11248953195203293,1.839730209519122e-10
n_words,TNCSI_SP,0.11957962277185084,1.212353297455021e-11
n_words,Ref_num,0.20224573150009648,7.986536905059268e-31
n_words,RQM,0.03962863450512921,0.02513746627152734
n_words,SMP,0.017485903301141255,0.3232710745936742
n_words,ARQ,0.05527785891920689,0.0017796708055676318
n_words,OA,0.024281169164658074,0.1701530487259264
n_words,is_practical,-0.02006905149329707,0.25691842032797385
n_words,new_task,0.034375565348203845,0.05210551038316694
n_words,new_dataset,-0.0005403681834203252,0.975650401094398
n_words,SOTA,0.09172402245637352,2.0812064524203725e-07
n_words,is_broad,-0.029849002704870696,0.09172223267466108
n_characters,cites,0.12571974274485448,1.0071859102202989e-12
n_characters,TNCSI,0.11889325861331905,1.5888437957222945e-11
n_characters,TNCSI_SP,0.1292371323827145,2.2902689508332857e-13
n_characters,Ref_num,0.23433385327485753,4.400584135821739e-41
n_characters,RQM,0.04514197115180223,0.010737652678150465
n_characters,SMP,0.0029538491101831197,0.8674903670906801
n_characters,ARQ,0.055421581703258754,0.001731067527992532
n_characters,OA,0.03339054852978598,0.05921753128690005
n_characters,is_practical,-0.04652416391309056,0.00855562147678003
n_characters,new_task,0.024942828525622712,0.15880480361403626
n_characters,new_dataset,-0.019746781869837176,0.26463789492081224
n_characters,SOTA,0.08976606049212833,3.7614280212506106e-07
n_characters,is_broad,-0.017972822147507492,0.30997805685339763
